ConvID_qtmentions,text,ratings
947_3,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 ","[(2347, 1), (326, 1), (3764, 1), (4132, 1), (1492, 1), (3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_5,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 ","[(326, 1), (3764, 1), (4132, 1), (1492, 1), (3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_6,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 ","[(3764, 1), (4132, 1), (1492, 1), (3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_7,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 I love Mila Kunis in @100030 awww...i loved those too I love those movies!! we have the same tastes Ps I love you is a classic! I love Hilary Swank We do!! ","[(4132, 1), (1492, 1), (3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_8,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 I love Mila Kunis in @100030 awww...i loved those too I love those movies!! we have the same tastes Ps I love you is a classic! I love Hilary Swank We do!! what about @116976 ","[(1492, 1), (3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_9,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 I love Mila Kunis in @100030 awww...i loved those too I love those movies!! we have the same tastes Ps I love you is a classic! I love Hilary Swank We do!! what about @116976 Have you seen @118748 ? that is such a cute movie! I love that! With Kristen bell and Jason Segal! I did see it! so good I love your taste in movies! hmmmm...i have to find something you haven't seen...let me think Okay :) ","[(3312, 1), (1397, 1), (2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_10,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 I love Mila Kunis in @100030 awww...i loved those too I love those movies!! we have the same tastes Ps I love you is a classic! I love Hilary Swank We do!! what about @116976 Have you seen @118748 ? that is such a cute movie! I love that! With Kristen bell and Jason Segal! I did see it! so good I love your taste in movies! hmmmm...i have to find something you haven't seen...let me think Okay :) what about @197888 with Hilary? I love that movie! lol me too. nobody has ever seen it ","[(2162, 1), (4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
947_12,"hey how is it going Hi, I'm looking for some comedy/ romantic comedies  like @155989 I love Adam Sandler that is one of my favorites!! I will suggest some good ones Thank you I'd love to hear some! I love @101081  and @91313 have you seen @94317 or @118353 or how about @83853 I love Mila Kunis in @100030 awww...i loved those too I love those movies!! we have the same tastes Ps I love you is a classic! I love Hilary Swank We do!! what about @116976 Have you seen @118748 ? that is such a cute movie! I love that! With Kristen bell and Jason Segal! I did see it! so good I love your taste in movies! hmmmm...i have to find something you haven't seen...let me think Okay :) what about @197888 with Hilary? I love that movie! lol me too. nobody has ever seen it ok, what about @81819 or @170501 It doesn't call out to a lot of people which i don't understand because it is so good Monster is the one with Charlize Theron right? Yep! And Unfaithful is a good movie! shooooot you have seen everything haha ummm.. ","[(4948, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1003_0,Hi friend. Can you recommend some good classic movies? Sure! But by classic do you mean before the 70s or after? After ,"[(3025, 1), (5172, 1), (6527, 1), (1390, 1), (5536, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1003_1,"Hi friend. Can you recommend some good classic movies? Sure! But by classic do you mean before the 70s or after? After Okay, How about @95860 ? Demi Moor and Woodie Harrleson. No, too risque for me ","[(5172, 1), (6527, 1), (1390, 1), (5536, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1003_2,"Hi friend. Can you recommend some good classic movies? Sure! But by classic do you mean before the 70s or after? After Okay, How about @95860 ? Demi Moor and Woodie Harrleson. No, too risque for me Okay, what about @178711 ? Hanks and Ryan? That's more my speed. It's been a while since I've seen it though. ","[(6527, 1), (1390, 1), (5536, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1003_3,"Hi friend. Can you recommend some good classic movies? Sure! But by classic do you mean before the 70s or after? After Okay, How about @95860 ? Demi Moor and Woodie Harrleson. No, too risque for me Okay, what about @178711 ? Hanks and Ryan? That's more my speed. It's been a while since I've seen it though. That's okay. Nothing wrong with that. Have you seen @156679 with Tom Cruise? Sadly I haven't. Is it good? ","[(1390, 1), (5536, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1003_4,"Hi friend. Can you recommend some good classic movies? Sure! But by classic do you mean before the 70s or after? After Okay, How about @95860 ? Demi Moor and Woodie Harrleson. No, too risque for me Okay, what about @178711 ? Hanks and Ryan? That's more my speed. It's been a while since I've seen it though. That's okay. Nothing wrong with that. Have you seen @156679 with Tom Cruise? Sadly I haven't. Is it good? Yes. If you liked @163619 you'll like this one. ","[(5536, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1022_0,"Hi what kind of movies are you wanting to watch today? Hello, I'm looking for a thriller, not gory though. There are several that are pretty good are you looking for a newer movie It can be old or new. ","[(1103, 1), (460, 1), (3175, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1022_1,"Hi what kind of movies are you wanting to watch today? Hello, I'm looking for a thriller, not gory though. There are several that are pretty good are you looking for a newer movie It can be old or new. @101264 was pretty good I haven't seen that one. What's it about? It has Leonardo DiCaprio and Joseph Gordon-Levitt in it. It's about someone that steals secrets using dream sharing it's a sci-fi thriller Ooh that sounds cool. What is your favorite thriller movie ","[(460, 1), (3175, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1022_2,"Hi what kind of movies are you wanting to watch today? Hello, I'm looking for a thriller, not gory though. There are several that are pretty good are you looking for a newer movie It can be old or new. @101264 was pretty good I haven't seen that one. What's it about? It has Leonardo DiCaprio and Joseph Gordon-Levitt in it. It's about someone that steals secrets using dream sharing it's a sci-fi thriller Ooh that sounds cool. What is your favorite thriller movie I actually like old black &amp; white thrillers. Vincent Price made some good ones like @169522. @Rear Window is my absolute favorite, though. ","[(3175, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1043_0,Hello How are you? I really like Sci-fi movies ,"[(447, 1), (250, 1), (5286, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1043_1,Hello How are you? I really like Sci-fi movies @204292 ,"[(250, 1), (5286, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1043_2,Hello How are you? I really like Sci-fi movies @204292 @198918 iens ,"[(5286, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_0,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? ,"[(2572, 1), (623, 0), (2174, 0), (1837, 1), (4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_1,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? have you seen @95199 still one of the best yes that is a great Christmas movie. ,"[(623, 0), (2174, 0), (1837, 1), (4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_2,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? have you seen @95199 still one of the best yes that is a great Christmas movie. @176542 is my favorite ,"[(2174, 0), (1837, 1), (4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_3,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? have you seen @95199 still one of the best yes that is a great Christmas movie. @176542 is my favorite how about @199831 I've seen that. its quite good I seen that but didn't like it ,"[(1837, 1), (4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_4,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? have you seen @95199 still one of the best yes that is a great Christmas movie. @176542 is my favorite how about @199831 I've seen that. its quite good I seen that but didn't like it how about @174475 ,"[(4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1061_5,Hello hi how are you I am doing good. How are you? Can you please suggest a good comedy? have you seen @95199 still one of the best yes that is a great Christmas movie. @176542 is my favorite how about @199831 I've seen that. its quite good I seen that but didn't like it how about @174475 maybe the @140066 ,"[(4907, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1090_0,Hey hi there Im on the look out for a movie that I may like. I need you to recommend something to me. what kind of genre do you prefer? give me something from the 90s anything good ,"[(1789, 1), (2284, 1), (3000, 1), (3324, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1090_1,Hey hi there Im on the look out for a movie that I may like. I need you to recommend something to me. what kind of genre do you prefer? give me something from the 90s anything good how about @170059 Which one was that again? What was the premise of that one? ,"[(2284, 1), (3000, 1), (3324, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1090_2,Hey hi there Im on the look out for a movie that I may like. I need you to recommend something to me. what kind of genre do you prefer? give me something from the 90s anything good how about @170059 Which one was that again? What was the premise of that one? @139878 die hard two was based at the airport with John Mclane fighting the bad guys One man against all odds Did you like that one the most? I always remember the one in new york with the bombs ,"[(3000, 1), (3324, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1090_3,Hey hi there Im on the look out for a movie that I may like. I need you to recommend something to me. what kind of genre do you prefer? give me something from the 90s anything good how about @170059 Which one was that again? What was the premise of that one? @139878 die hard two was based at the airport with John Mclane fighting the bad guys One man against all odds Did you like that one the most? I always remember the one in new york with the bombs how about @175096 &quot;You forgot to take the safety cache off&quot; Shoots him -- jeremy irons that ones part three ,"[(3324, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1094_0,can you recommend a good romantic comedy for me? hi there ,"[(3764, 0), (5002, 0), (3558, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1094_1,can you recommend a good romantic comedy for me? hi there how about @140335 I never watched that one got anything else? maybe from the 90s when movies didnt suck Its a great romantic comedy. ,"[(5002, 0), (3558, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1094_2,"can you recommend a good romantic comedy for me? hi there how about @140335 I never watched that one got anything else? maybe from the 90s when movies didnt suck Its a great romantic comedy. @116976 no give me something a little older you would like that one whats your favourite? i dont have any favorites, i just want something that isnt hacky 200' 2000's comedy comedy especially has been pretty bad for the past 15yrs ","[(3558, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1096_0,hey can you give me a comedy movie id like? hi there ,"[(1924, 0), (5449, 0), (2742, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1096_1,hey can you give me a comedy movie id like? hi there how about @84273 ,"[(5449, 0), (2742, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1096_2,hey can you give me a comedy movie id like? hi there how about @84273 @140335 I saw that on tv years ago. That was fun. its a great movie Anything recent ,"[(2742, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_0,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? ","[(5517, 0), (1924, 0), (3764, 1), (3558, 1), (4503, 1), (5002, 1), (3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_1,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think ","[(1924, 0), (3764, 1), (3558, 1), (4503, 1), (5002, 1), (3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_2,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think how about @125656 What is that movie about? ","[(3764, 1), (3558, 1), (4503, 1), (5002, 1), (3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_3,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think how about @125656 What is that movie about? sorry meant @140335 Oh I've seen that movie, not really a fan ","[(3558, 1), (4503, 1), (5002, 1), (3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_4,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think how about @125656 What is that movie about? sorry meant @140335 Oh I've seen that movie, not really a fan okay how about @116976 ","[(5002, 1), (3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_6,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think how about @125656 What is that movie about? sorry meant @140335 Oh I've seen that movie, not really a fan okay how about @116976 Movies close to @115908 or @186139 I like that movie it's pretty good ","[(3025, 1), (5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
1108_7,"hi there Hi, I'm looking for some good romantic/rom-coms. Any suggestions? Something similar to @118748 Let me have a think how about @125656 What is that movie about? sorry meant @140335 Oh I've seen that movie, not really a fan okay how about @116976 Movies close to @115908 or @186139 I like that movie it's pretty good @123015 I love that movie! anything else? ","[(5632, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
